precio_alquiler,expensas,direccion,superficie,ambientes,habitaciones,banos,descripcion,url,scraped_at,pagina,moneda_original,precio_alquiler_original,barrio,precio_por_m2,costo_total,categoria_tamano
800000,181000.0,Yerbal 2000,63.0,3,2.0,2.0,"Corredor Responsable: Fernando Muñoz cucicba 6573 / pablo daniel vicente cmcpsi 6437- Contacto: Marcela Beatriz Velazco. muy luminoso, comodo Y funcional 3 ambientes de 63 m2. Cómodo Living comedor de 6 x 3 metros con salida al balcón. Cocina integrada con buena luz y conexion para lavarropas. Muebles bajo mesada y alacenas modernos. Habitación principal de buenas dimensiones en suite con vestidor y baño completo. Segundo dormitorio con placard empotrado. Hall de distribución y baño con ducha. -se alquila con los muebles que aparecen en las fotografias de la publicacion- Edificio con moderna entrada y buen ascensor. Cuenta con sum Y parrilla, bien equipado y ubicado en el piso 10 al igual que la pileta y Solarium. Excelente ubicación, ya que se encuentra a 1 cuadra de Rivadavia y Boyacá, asi como a 2 cuadras de la Estación Carabobo de la Línea A de subte y acceso a diversas líneas de transporte público. Condiciones del Alquiler Residencial: - Seguro de caución Finaer y Garantía Ya o Garantor o Garantia Propietaria - Mes de adelanto - Mes de depósito -- Contrato de 2 años con ajuste trimestral por ipc. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. Remax Argentina S. R. L. No ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios re/max puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que Remax Argentina S. R. L no interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25. 028, Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. El inmueble no es accesible para personas con discapacidades físicas.",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-3-ambientes-con-balcon-amoblado-56282203.html,2025-05-28 02:22:00.693409,8,ARS,800000,Flores,12698.412698412698,981000.0,Mediano
570000,150000.0,Rivera Indarte 184,55.0,2,1.0,1.0,"Dpto. En duplex tipo loft de 2 ambientes, en Rivera Indarte 184, muy buen estado, con estar comedor, cocina americana integrada, toilet y balcon en su planta inferior, y dormitorio con vestidor y baño completo, en su planta superior. Balconeo del dormitorio hacia el estar.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-duplex-tipo-loft-de-2-ambientes-en-flores-42502153.html,2025-05-28 02:22:06.687903,8,ARS,570000,Flores,10363.636363636364,720000.0,Mediano
480000,55000.0,GAONA 3789,45.0,2,1.0,1.0,"Departamento 2 ambientes en excelente estado, cocina separada con ventilacion. Piso 8. Aire acondicionado frio / calor. Placard empotrado amplio. Piso de parquet. El departamento cuenta con Baulera propia. Contrato por 24 meses con aumento trimestraL por ipc.",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes-con-cocina-separada-y-aire-56307026.html,2025-05-28 02:22:09.150479,8,ARS,480000,Flores,10666.666666666666,535000.0,Pequeño
400000,75000.0,Av. Juan Bautista Alberdi 2782,33.0,1,1.0,1.0,"Comodo Monoambiente en Flores de 33m2. El departamento se encuentra ubicado a una cuadra de Av San Pedrito, y de locales comerciales, supermercado, paradas de colectivo. - Cocina con espacio para lavarropas. - Baño completo. - Balcon. - Portero Visor. requisitos: - Contrato de 1 a 2 años. - Ajuste trimestral x ipc. - Un mes adelantado. - Un mes de deposito (reembolsable al finalizar el contrato) - Seguro de canción o Garantia en caba. - Seguro contra incendio.",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-monoambiente-con-balcon-en-flores-56220107.html,2025-05-28 02:22:14.812851,8,ARS,400000,Flores,12121.212121212122,475000.0,Pequeño
400000,60000.0,Av Gaona 3600 3°,42.0,2,1.0,1.0,"Hermoso y luminoso departamento de dos ambientes. Ubicado sobre la Av. Gaona, cuenta con una espaciosa cocina completa, lavadero independiente, baño completo con bañera y una amplia habitacion con placard de pared a pared. Excelente unicacion cerca de Av. Juan B. Justo, Av. Nazca, Av. Avellaneda. Edifico tranquilo de pocas unidades. Muy buena ilumincion natural. Se acepta garantia con seguro de caucion. Nota: Toda información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente y no compromete contractualmente a nuestra empresa. Los gastos (expensas, abl. . ) expresados refieren a la ultima información recabada y deberán confirmarse. Fotografías no vinculantes ni contractuales. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes.",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-hermoso-2-amb-luminoso-espacioso-excelente-ubi!-55846467.html,2025-05-28 02:22:18.105831,8,ARS,400000,Flores,9523.809523809523,460000.0,Pequeño
400000,50000.0,Av. Boyaca 2037,37.0,1,0.0,1.0,"Excelente Monoambiente al Fte. Con Balcón. Muy buen edificio. Excelente estado. Actualizado trimestralmente por ipc. - Para visitas comunicarse con el Sr. Omar al Ver datos al Tel o Watsapp, de Lunes a Viernes de 10 a 18 Hs.",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-flores-excelente-monoambiente-al-fte.-con-balcon-55581337.html,2025-05-28 02:22:21.418487,8,ARS,400000,Flores,10810.81081081081,450000.0,Pequeño
750000,165000.0,Curapaligue y Av. Rivadavia,70.0,4,3.0,1.0,"Departamento de cuatro ambientes remodelado, al frente, muy luminoso. Se accede a la unidad por el living. Sector de cocina integrado con pisos de porcelanato. Cómodo lavadero independiente con aberturas hacia el pulmón. Sistema de agua caliente por termotanque a gas. Toilette para invitados. Tres habitaciones amplias, con pisos de parquet, dos de ellas con placard empotrado con disposición hacia el frente y la tercer habitación con placard independiente con abertura hacia el pulmón. Baño completo. Edifico ubicado en el limite de Flores y Caballito, a media cuadra de Av. Rivadavia. Cercano a la linea de subte A, estación Carabobo y estación Puan. No se admiten mascotas. Expensas: $Ver datosRequisitos: garantía de Caba o seguro de caución y justificación de ingresos. Contrato a dos años con ajuste trimestral por inflación (ipc)",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-de-cuatro-ambiente-remodelado-a-m-de-av-55965701.html,2025-05-28 02:22:24.853108,8,ARS,750000,Flores,10714.285714285714,915000.0,Mediano
475000,160000.0,Zelarrayan 1670,70.0,1,0.0,1.0,"Se alquila excelente monoambiente a estrenar de 70 m2 en 2 piso, depto. 2050, con balcón aterrazado, 1 baño completo, cocina integrada con anafe eléctrico, apto profesional x reglamento de copropiedad, ademas laundry salón de usos múltiples ; restorant, parrillas, dos piletas, una de ellas climatizadas, resto propio ; jacuzzi y sauna, orientación norte súper luminoso ;. Expensas económicas. Requisitos. Contrato por 24 meses ajustado por ipc cuatrimestralmente. ingresos demostrables. seguro de garantía mg garantías srl. honorarios profesionales",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-se-alquila-excelente-monoambiente-a-estrenar-con-55720911.html,2025-05-28 02:22:28.913768,8,ARS,475000,Flores,6785.714285714285,635000.0,Mediano
420000,100000.0,Av Alberdi al 2700,31.0,1,1.0,1.0,"* se alquila *monoambiente en edificio con amenities Departamento monoambiente de 30 m2 totales aprox. Al contrafrente situado en 7 Piso con acceso por ascensor. Cuenta con: cocina integrada totalmente instalada con muebles en bajos y altos, baño completo con bañera y balcón semicubierto. Edificio con pileta! ! disponible para habitar A partir del 01/06, pero ya estamos realizando las visitas! Excelente ubicación sobre Av. Alberdi a 300 Mts. Aprox de Línea Subte A de Av San Pedrito, servicios, comercial, residencial, cercanía a colegios, con abundantes medios de transporte, etc. *requisitos: -seguro de caucion (consulte) + demostracion de ingresossi te interesa coordinar una visita para ver ésta y otras propiedades, esperamos tu contacto! fama PropiedadesAv. Emilio Castro 7371 - caba / Tel. : . com / Ver datos",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-monoambiente-flores-56246479.html,2025-05-28 02:22:33.017011,8,ARS,420000,Flores,13548.387096774193,520000.0,Pequeño
750000,35000.0,Av Avellaneda al 2900,62.0,3,2.0,1.0,"Este departamento en alquiler parece una buena opción para quienes buscan un lugar amplio (3 ambientes) en una zona bien conectada de Buenos Aires, con la ventaja de expensas bajas y la posibilidad de garantizar con seguro de caución. Detalles clave a considerar:? Ubicación aproximada: A dos cuadras de Av. Rivadavia y cerca del Subte Línea A? Posiblemente en Caballito, Flores o Congreso (dependiendo de la altura de Rivadavia). Zona con buenos servicios: transporte (colectivos, subte), comercios y cercanía a parques (como Parque Rivadavia o Plaza Flores). Lo estamos mostrando!",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-flores-56225382.html,2025-05-28 02:22:36.618045,8,ARS,750000,Flores,12096.774193548386,785000.0,Mediano
1100000,236000.0,Avenida Juan Bautista Alberdi,120.0,4,3.0,2.0,"Amplio y luminoso departamento de 4 ambientes en semipiso, con palier privado. Cuenta con un espacioso living comedor. Cocina comedor equipada con ventilador de techo, con extractor y excelente circulación de aire. Balcón corrido amplio con cerramiento. El dormitorio principal posee baño en suite y todos los dormitorios cuentan con amplios placares. Además, dispone de un baño principal completo con ante baño. Amplio lavadero independiente con baulera. Todos los ambientes tienen aire acondicionado y la calefacción es por radiadores, mediante caldera individual. Ubicación ideal: a solo tres cuadras de la estación San Pedrito (Línea A del subte). El edificio cuenta con varias cámaras de seguridad que pueden visualizarse mediante una app. ¡Una excelente opción para quienes buscan comodidad, amplitud y excelente conectividad! Requisitos. Contrato por 24 meses o menos. Actualización trimestral por ipc. Garantía de C. A. B. A O seguro de Caución. Mes de adelante. Mes de deposito en dolares",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-amplio-cuatro-ambientes-en-flores-dueno-directo-56094865.html,2025-05-28 02:22:40.532961,8,ARS,1100000,Flores,9166.666666666666,1336000.0,Grande
500000,63000.0,Av Directorio 2400,36.0,2,1.0,1.0,"Departamento en alquiler en el barrio de flores. Av directorio Y pedernera - luminoso Y comodo 2 ambientes con pisos de parquet plastificados - sin muebles - hall de ingreso - living comedor - cocina separada -dormitorio con placar. baño completo - edificio muy bien mantenido - A 4 cuadras de av. Rivadavia, subte linea ¨A¨ - multiples lineas de transporte Y negocios en la zona- 1 cuadra de av. Alberdi, libre A partir del 1 de junio, se puede visitar A partir del 27 de mayo. - alquiler por 24 meses - demostracion de ingresos, garantia propietaria en caba O seguro de caucion finaer - reajuste trimestral por ipc. A la firma del contrato 1 mes de deposito + 1 mes de alquiler. - kpVer datos - kpdVer datos- - Publicado usando KiteProp crm Inmobiliario",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-de-dos-ambientes-en-flores-56144498.html,2025-05-28 02:22:46.084399,8,ARS,500000,Flores,13888.888888888889,563000.0,Pequeño
380000,66200.0,Luis Viale 2156,30.0,1,0.0,1.0,"Monoambiente en Flores. Amplio. Luminoso. Cocina y baño completo. 1º Piso por escalera. Excelente ubicacion (cercania Av. Juan B Justo y Av. Gaona) requisitos. Recibos de Haberes / ddjj de iibb. Garantia Propietaria / Seguro de Caucion. puertolas, martin. corredor inmobiliario. mat cucicba Nº 7675. Ley Nº 5. 859. Artículo 4°. - Incorpórase como inciso 8 del artículo 10 de la Ley 2340 (texto consolidado según Ley N° 5666) el siguiente texto: Hacer constar en todo ofrecimiento publicitario de locación de inmuebles con destino habitacional que se emita vía páginas web, propias o de terceros, la siguiente leyenda: “Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes”.",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-flores-monoambiente-en-luis-viale-al-2100-55852193.html,2025-05-28 02:22:49.858058,8,ARS,380000,Flores,12666.666666666666,446200.0,Muy pequeño
450000,80000.0,Yerbal 3800,40.0,2,1.0,1.0,"Alquiler Vivienda Dos Ambientes cómodos por escalera. En excelente y conectada ubicación frente a la estación Floresta del Sarmiento. Dos años de contrato Ajusta Cuatrimestral por indice ipc. Requisitos excuyentes, recibos de sueldo y garantía propietaria familiar de caba o seguro de caución Finaer",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes-en-alquiler-en-flores-56318480.html,2025-05-28 02:22:53.107245,8,ARS,450000,Flores,11250.0,530000.0,Pequeño
480000,130000.0,Lafuente 84,50.0,2,1.0,1.0,"Depto 2 amb. Cocina comedor con balcon al frente, dormitorio y baño con bañera. Ubicado a pasos de la estación de Flores y la Avenida Rivadavia, este departamento ofrece una excelente conexión con el transporte público y está rodeado de una vibrante zona comercial. Contrato por dos años actualización trimestral por ipc",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-depto-2-amb-a-m-av-rivadavia-55638740.html,2025-05-28 02:22:58.493713,8,ARS,480000,Flores,9600.0,610000.0,Pequeño
350000,75000.0,Quirno 69,30.0,1,1.0,1.0,"El barrio de Flores, a 50 metros de Rivadavia y 1 cuadra de San Pedrito, ambas avenidas muy comerciales y con diversos medios de comunicaciónLa estación cabecera de la línea A de subterráneos, también a 1 cuadra. El departamento monoambiente, amplio con balcón aterrazado, cocina y baño completos y excelente vista abierta a la ciudad. Hall de entrada, estar-dormitorio de 6 x 3 con placard, cocina completa abierta al ambiente principal y baño completo. Alquiler convencional con un mes de depósito, ingresos comprobables y garantía de propietario en caba o seguro de caución indistintamente.",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-alquiler-1-ambiente-con-balcon-55659988.html,2025-05-28 02:23:01.711588,8,ARS,350000,Flores,11666.666666666666,425000.0,Muy pequeño
